date,cumulative_return
2016-07-29,-0.18377842513163267
2016-08-01,-0.18947568401229475
2016-08-02,-0.18947213611463576
2016-08-03,-0.19287071263952715
2016-08-04,-0.19187374223023224
2016-08-05,-0.1998008954908176
2016-08-08,-0.21017208765809914
2016-08-09,-0.2061598872969319
2016-08-10,-0.20936665695783707
2016-08-11,-0.21863774808786818
2016-08-12,-0.2392806000356682
2016-08-15,-0.23908530718945709
2016-08-16,-0.24020982670315938
2016-08-17,-0.2319234527860985
2016-08-18,-0.23734364775405303
2016-08-19,-0.23581102213225036
2016-08-22,-0.2410767242985945
2016-08-23,-0.24080059245676988
2016-08-24,-0.2386596537964626
2016-08-25,-0.23898166699231171
2016-08-26,-0.24367856784794417
2016-08-29,-0.25165596306297777
2016-08-30,-0.2564204860994237
2016-08-31,-0.25327104541109446
2016-09-01,-0.2841981811870202
2016-09-02,-0.28608910565969026
2016-09-06,-0.2802148266065324
2016-09-07,-0.2768775171547958
2016-09-08,-0.28727616061952244
2016-09-09,-0.27488985523738474
2016-09-12,-0.27518840681178536
2016-09-13,-0.2739637926281374
2016-09-14,-0.2765031970074756
2016-09-15,-0.28301207073495893
2016-09-16,-0.2748015142231127
2016-09-19,-0.27806176804064475
2016-09-20,-0.27756942537193463
2016-09-21,-0.2868105705984493
2016-09-22,-0.28559359027273923
2016-09-23,-0.28338181517051686
2016-09-26,-0.2773478223784537
2016-09-27,-0.2951791501769008
2016-09-28,-0.2957010883775053
2016-09-29,-0.30841898604132767
2016-09-30,-0.30852482566813
2016-10-03,-0.29171975212148016
2016-10-04,-0.29489163355986103
2016-10-05,-0.29939978018599656
2016-10-06,-0.30733487218956124
2016-10-07,-0.31239801005058965
2016-10-10,-0.3060459611873153
2016-10-11,-0.30247530025596625
2016-10-12,-0.30173368238291487
2016-10-13,-0.2981736978121797
2016-10-14,-0.30818686815132523
2016-10-17,-0.3105441104459259
2016-10-18,-0.3067696840157156
2016-10-19,-0.2983527951045719
2016-10-20,-0.31270808744042633
2016-10-21,-0.30996795731964255
2016-10-24,-0.3215657861790642
2016-10-25,-0.32773026779066916
2016-10-26,-0.32940161590170747
2016-10-27,-0.31947782207843944
2016-10-28,-0.3256451766497277
2016-10-31,-0.3323288722202917
2016-11-01,-0.3341347115542562
2016-11-02,-0.33757858315869327
2016-11-03,-0.3347181626597575
2016-11-04,-0.32736257811333647
2016-11-07,-0.3410913398256784
2016-11-08,-0.33758619935485146
2016-11-09,-0.34019108781550744
2016-11-10,-0.338200788248451
2016-11-11,-0.43092626090499186
2016-11-14,-0.42771094326435866
2016-11-15,-0.43283198543050905
2016-11-16,-0.4503682428285096
2016-11-17,-0.44562604182502474
2016-11-18,-0.4538875589378282
2016-11-21,-0.4535698644817141
2016-11-22,-0.4456196989643534
2016-11-23,-0.44409455386038166
2016-11-25,-0.43964381220848536
2016-11-28,-0.4402709901485571
2016-11-29,-0.4470893369351687
2016-11-30,-0.44420073230690404
2016-12-01,-0.441421253063611
2016-12-02,-0.4446315851848204
2016-12-05,-0.447320383805314
2016-12-06,-0.4532365427093019
2016-12-07,-0.44736435651703244
2016-12-08,-0.4440056049369102
2016-12-09,-0.43920611257824027
2016-12-12,-0.4320132578145407
2016-12-13,-0.4285998612359154
2016-12-14,-0.4443651483671237
2016-12-15,-0.4524678434866721
2016-12-16,-0.45040130754804086
2016-12-19,-0.4534091902876638
2016-12-20,-0.45473893046542135
2016-12-21,-0.4578333937913831
2016-12-22,-0.46018326988613667
2016-12-23,-0.4606045032938184
2016-12-27,-0.47124407782259303
2016-12-28,-0.4528718091735532
2016-12-29,-0.46455306822489106
2016-12-30,-0.45456748996773855
2017-01-03,-0.43821909274406656
2017-01-04,-0.4318651106804048
2017-01-05,-0.42498366221505335
2017-01-06,-0.4259168539752216
2017-01-09,-0.4347034944532999
2017-01-10,-0.4342869703905673
2017-01-11,-0.43101944147431837
2017-01-12,-0.42657326891226255
2017-01-13,-0.4162704872255537
2017-01-17,-0.41240882324893524
2017-01-18,-0.4142388545717931
2017-01-19,-0.4139582515012471
2017-01-20,-0.40963647783710133
2017-01-23,-0.40756613225979377
2017-01-24,-0.4070962515473725
2017-01-25,-0.4085994160562495
2017-01-26,-0.41589461805233674
2017-01-27,-0.42112438385454887
2017-01-30,-0.41924682849796413
2017-01-31,-0.4155021308004614
2017-02-01,-0.4313328267546467
2017-02-02,-0.4323454738559873
2017-02-03,-0.4301026232213049
2017-02-06,-0.4300727390937087
2017-02-07,-0.43484306720789867
2017-02-08,-0.4285370340701171
2017-02-09,-0.41538895032834877
2017-02-10,-0.40842100418507576
2017-02-13,-0.3822924018538505
2017-02-14,-0.3830368394172883
2017-02-15,-0.38494650057308244
2017-02-16,-0.39190785452491983
2017-02-17,-0.3881941852594696
2017-02-21,-0.3932839098586597
2017-02-22,-0.39708886200244753
2017-02-23,-0.3884720862353622
2017-02-24,-0.39023307119103834
2017-02-27,-0.41190543444192584
2017-02-28,-0.3990730913325895
2017-03-01,-0.40299998151520067
2017-03-02,-0.39137617651528733
2017-03-03,-0.3883187578449644
2017-03-06,-0.3863621261721115
2017-03-07,-0.39299019611504193
2017-03-08,-0.3944730024178885
2017-03-09,-0.39688289537824994
2017-03-10,-0.40011633410950576
2017-03-13,-0.40541537480179435
2017-03-14,-0.39088560326967126
2017-03-15,-0.39586474521764947
2017-03-16,-0.3921083164798258
2017-03-17,-0.39940086365986305
2017-03-20,-0.4084463910029734
2017-03-21,-0.4115997962079643
2017-03-22,-0.41248180859525696
2017-03-23,-0.4101127861920032
2017-03-24,-0.4014108902537643
2017-03-27,-0.39552167910762837
2017-03-28,-0.3859629970333365
2017-03-29,-0.3850056396269226
2017-03-30,-0.3903315851968291
2017-03-31,-0.38856444659751166
2017-04-03,-0.41256225991882256
2017-04-04,-0.43832699142002696
2017-04-05,-0.444618503783506
2017-04-06,-0.443171193138308
2017-04-07,-0.43835950104920396
2017-04-10,-0.4220608123615617
2017-04-11,-0.41787161094349423
2017-04-12,-0.42695794595164926
2017-04-13,-0.4395376039354907
2017-04-17,-0.45312970779341555
2017-04-18,-0.4543163600663216
2017-04-19,-0.45825895924735394
2017-04-20,-0.4655006769836373
2017-04-21,-0.4674275206997781
2017-04-24,-0.4689753252562161
2017-04-25,-0.46861154055885357
2017-04-26,-0.4698209769903713
2017-04-27,-0.4646316692010207
2017-04-28,-0.4567856544881278
2017-05-01,-0.4553349117858675
2017-05-02,-0.45058604747618725
2017-05-03,-0.4420444391653119
2017-05-04,-0.45520402957502293
2017-05-05,-0.44331073276420196
2017-05-08,-0.44143234383085694
2017-05-09,-0.42908116015267594
2017-05-10,-0.47651319477778686
2017-05-11,-0.4894167367007599
2017-05-12,-0.49093037770004333
2017-05-15,-0.5106753352343083
2017-05-16,-0.514384020841814
2017-05-17,-0.5065445084551845
2017-05-18,-0.5112769373895976
2017-05-19,-0.5186817667473523
2017-05-22,-0.5242149948190442
2017-05-23,-0.5260022799398463
2017-05-24,-0.5237037696202969
2017-05-25,-0.5180686093675013
2017-05-26,-0.5179614256832623
2017-05-30,-0.5157415157596883
2017-05-31,-0.5105909732314853
2017-06-01,-0.5110538171690029
2017-06-02,-0.510253688830024
2017-06-05,-0.51232945181734
2017-06-06,-0.5073197753066133
2017-06-07,-0.5055455410827159
2017-06-08,-0.5163634775025778
2017-06-09,-0.509038117581891
2017-06-12,-0.508471873942469
2017-06-13,-0.49920238119657256
2017-06-14,-0.496601320058489
2017-06-15,-0.5011877860828726
2017-06-16,-0.5026154787486212
2017-06-19,-0.512992073500459
2017-06-20,-0.511068529633181
2017-06-21,-0.5119960349600778
2017-06-22,-0.50629654363586
2017-06-23,-0.4986818331204077
2017-06-26,-0.499868017113971
2017-06-27,-0.5006964425094987
2017-06-28,-0.5034213209115717
2017-06-29,-0.502148748300058
2017-06-30,-0.49791529432158266
2017-07-03,-0.49507671981064405
2017-07-05,-0.5201090103320234
2017-07-06,-0.5342479407181144
2017-07-07,-0.5362707264896212
2017-07-10,-0.5276576128781824
2017-07-11,-0.5326468072563113
2017-07-12,-0.5243265137357961
2017-07-13,-0.5261845164574084
2017-07-14,-0.5293802923378768
2017-07-17,-0.524765489264675
2017-07-18,-0.528691632914043
2017-07-19,-0.5278140486397058
2017-07-20,-0.5277239663911105
2017-07-21,-0.5257722887228945
2017-07-24,-0.5387743512656453
2017-07-25,-0.5378734608086055
2017-07-26,-0.5381012975700271
2017-07-27,-0.5394012978082146
2017-07-28,-0.5360758500356784
2017-07-31,-0.5306783068497511
2017-08-01,-0.5250415935513634
2017-08-02,-0.5204693517340291
2017-08-03,-0.5079480660323268
2017-08-04,-0.5140809090668619
2017-08-07,-0.505480521527421
2017-08-08,-0.4958250404700676
2017-08-09,-0.49226877661750135
2017-08-10,-0.49740801611031626
2017-08-11,-0.5125662819393861
2017-08-14,-0.497167283632168
2017-08-15,-0.4982681845980722
2017-08-16,-0.5014119365897072
2017-08-17,-0.49942345914560504
2017-08-18,-0.49619219126901515
2017-08-21,-0.49289683453341304
2017-08-22,-0.4899053017367806
2017-08-23,-0.49335352695499857
2017-08-24,-0.4943997104331954
2017-08-25,-0.4930032547911466
2017-08-28,-0.48944962233127987
2017-08-29,-0.4911398076604353
2017-08-30,-0.49390213936730465
2017-08-31,-0.49010847002497027
2017-09-01,-0.4882205315620045
2017-09-05,-0.49084674569953346
2017-09-06,-0.4872898336821435
2017-09-07,-0.4906211478588214
2017-09-08,-0.48983525037990516
2017-09-11,-0.49664782862639045
2017-09-12,-0.49508965639830316
2017-09-13,-0.4963668043665117
2017-09-14,-0.50565164244986
2017-09-15,-0.4914238190667617
2017-09-18,-0.4987177595045078
2017-09-19,-0.49279386406514214
2017-09-20,-0.49406441852683325
2017-09-21,-0.49592858834104303
2017-09-22,-0.4878276845741387
2017-09-25,-0.4947833107778189
2017-09-26,-0.4936058668426474
2017-09-27,-0.4848569818115497
2017-09-28,-0.48394447647157446
2017-09-29,-0.48050626316367095
2017-10-02,-0.48054348379935297
2017-10-03,-0.47637144281430344
2017-10-04,-0.4733905960010525
2017-10-05,-0.4729690832235999
2017-10-06,-0.4725903779371061
2017-10-09,-0.4566108118582972
2017-10-10,-0.45208497009560855
2017-10-11,-0.4487204687747951
2017-10-12,-0.44938467456157527
2017-10-13,-0.45487411030143254
2017-10-16,-0.44668076118169553
2017-10-17,-0.44265928323074033
2017-10-18,-0.4462780777321166
2017-10-19,-0.45293432097412545
2017-10-20,-0.4492260790905871
2017-10-23,-0.44317064932167083
2017-10-24,-0.4405080348186474
2017-10-25,-0.4380458870585786
2017-10-26,-0.4353944275843331
2017-10-27,-0.4219237742783414
2017-10-30,-0.4183811857826726
2017-10-31,-0.42456393796842273
2017-11-01,-0.41492741584047366
2017-11-02,-0.39682755657779956
2017-11-03,-0.39428183877499545
2017-11-06,-0.3899536886371897
2017-11-07,-0.3897730961501854
2017-11-08,-0.3922056178224861
2017-11-09,-0.3963842691670644
2017-11-10,-0.3804996446714609
2017-11-13,-0.39824345536097894
2017-11-14,-0.38961345081930876
2017-11-15,-0.39817672394340997
2017-11-16,-0.39701663860147596
2017-11-17,-0.39982286195468997
2017-11-20,-0.3899717115159078
2017-11-21,-0.39609642405756584
2017-11-22,-0.3925086626009865
2017-11-24,-0.3925219870217804
2017-11-27,-0.3976985888854834
2017-11-28,-0.39246583088650844
2017-11-29,-0.40378433719215456
2017-11-30,-0.3985419964744841
2017-12-01,-0.4008236114293101
2017-12-04,-0.41620792376931526
2017-12-05,-0.41306559958200817
2017-12-06,-0.41995936386188737
2017-12-07,-0.41386972059987337
2017-12-08,-0.4183446189950609
2017-12-11,-0.42619922596090054
2017-12-12,-0.4102510774693413
2017-12-13,-0.40478860944177497
2017-12-14,-0.4062419018658283
2017-12-15,-0.4094666110470049
2017-12-18,-0.4232008037524245
2017-12-19,-0.4195287058546803
2017-12-20,-0.42275054385772914
2017-12-21,-0.4190306718025594
2017-12-22,-0.41455857136643104
2017-12-26,-0.4042297018398193
2017-12-27,-0.39928681170732194
2017-12-28,-0.4025640653364898
2017-12-29,-0.4046468343813029
2018-01-02,-0.40440115145963995
2018-01-03,-0.38177378380928695
2018-01-04,-0.3775684486158577
2018-01-05,-0.37690434503540704
2018-01-08,-0.3868243590257947
2018-01-09,-0.38446171232398973
2018-01-10,-0.38307359216328407
2018-01-11,-0.3854180000816101
2018-01-12,-0.3853471205973058
2018-01-16,-0.3928150221460117
2018-01-17,-0.39278936178094426
2018-01-18,-0.3909024424870512
2018-01-19,-0.38804464678702244
2018-01-22,-0.38459532698001375
2018-01-23,-0.37880211567940525
2018-01-24,-0.3767759940003951
2018-01-25,-0.3686486220056373
2018-01-26,-0.36418257002692134
2018-01-29,-0.3657744774153583
2018-01-30,-0.3677130332053651
2018-01-31,-0.37147053547439546
2018-02-01,-0.37374813395843753
2018-02-02,-0.3779363706307657
2018-02-05,-0.39472704483831067
2018-02-06,-0.378648362678516
2018-02-07,-0.38444769326537165
2018-02-08,-0.37306461668041146
2018-02-09,-0.34730804183200936
2018-02-12,-0.35857783113963304
2018-02-13,-0.3601947790589204
2018-02-14,-0.34673405803616686
2018-02-15,-0.3518117789176466
2018-02-16,-0.3566511087491686
2018-02-20,-0.3490780244795283
2018-02-21,-0.3575321756007457
2018-02-22,-0.368914076094204
2018-02-23,-0.36932208974901537
2018-02-26,-0.3733028235031538
2018-02-27,-0.3683290785461456
2018-02-28,-0.36639091861492445
2018-03-01,-0.3679903400580763
2018-03-02,-0.3661010381070625
2018-03-05,-0.3656185235835234
2018-03-06,-0.351963386101795
2018-03-07,-0.35643888391776657
2018-03-08,-0.354259281861227
2018-03-09,-0.3467867151702073
2018-03-12,-0.359180694836289
2018-03-13,-0.35841725869179286
2018-03-14,-0.3428348866289763
2018-03-15,-0.34100774335479955
2018-03-16,-0.33514764703721356
2018-03-19,-0.33970031531295264
2018-03-20,-0.32478615208036077
2018-03-21,-0.33265975591881103
2018-03-22,-0.3338405368602211
2018-03-23,-0.3379417949583575
2018-03-26,-0.32446940786350853
2018-03-27,-0.32289644563265396
2018-03-28,-0.3031897275574167
2018-03-29,-0.29838535318758264
2018-04-02,-0.3007473506931092
2018-04-03,-0.28675513722863577
2018-04-04,-0.2622880644201173
2018-04-05,-0.2302380142763204
2018-04-06,-0.22588231188269492
2018-04-09,-0.24045403648403196
2018-04-10,-0.24276954549013297
2018-04-11,-0.24469462847622403
2018-04-12,-0.26726446816572647
2018-04-13,-0.254592611623886
2018-04-16,-0.265928402951885
2018-04-17,-0.27992046042399643
2018-04-18,-0.2710475010244803
2018-04-19,-0.2514155547081588
2018-04-20,-0.26316079645871193
2018-04-23,-0.26406768569234007
2018-04-24,-0.25956551990604226
2018-04-25,-0.2555927775798372
2018-04-26,-0.26396931889841035
2018-04-27,-0.2546726879504917
2018-04-30,-0.2525712273392494
2018-05-01,-0.24859768784979652
2018-05-02,-0.24571967518427662
2018-05-03,-0.21405652377577267
2018-05-04,-0.2171549260174339
2018-05-07,-0.21296211973365198
2018-05-08,-0.20915881789797408
2018-05-09,-0.20707297554805637
2018-05-10,-0.1980047826781539
2018-05-11,-0.20139829673231557
2018-05-14,-0.18807405411975908
2018-05-15,-0.19278107627775376
2018-05-16,-0.19533111891353727
2018-05-17,-0.18981602962906108
2018-05-18,-0.18174793993794092
2018-05-21,-0.19590056104008646
2018-05-22,-0.18503175800113458
2018-05-23,-0.18263916715124506
2018-05-24,-0.1806378699833967
2018-05-25,-0.17944688758694116
2018-05-29,-0.18786041720449986
2018-05-30,-0.19206529188409804
2018-05-31,-0.18361140307742685
2018-06-01,-0.18502143026294304
2018-06-04,-0.18045339141918315
2018-06-05,-0.17239405992684664
2018-06-06,-0.21258434077271293
2018-06-07,-0.21168788256680926
2018-06-08,-0.21460216910522945
2018-06-11,-0.23493978217662415
2018-06-12,-0.24431869346575052
2018-06-13,-0.2468250264175803
2018-06-14,-0.2544705778518068
2018-06-15,-0.25725270977205716
2018-06-18,-0.27060565077055654
2018-06-19,-0.2594034607600837
2018-06-20,-0.26651818339566946
2018-06-21,-0.25890576704740376
2018-06-22,-0.25296103015562454
2018-06-25,-0.26989020862285806
2018-06-26,-0.27536073772578606
2018-06-27,-0.28739011983232265
2018-06-28,-0.2852510556566775
2018-06-29,-0.2839867715796711
2018-07-02,-0.26770710183829505
2018-07-03,-0.24937337852087615
2018-07-05,-0.23804492848530034
2018-07-06,-0.2304832785564931
2018-07-09,-0.23944295683316374
2018-07-10,-0.23806920438997714
2018-07-11,-0.24255179833983154
2018-07-12,-0.2512888426138181
2018-07-13,-0.25704553463721114
2018-07-16,-0.2485080834052602
2018-07-17,-0.2554583663633314
2018-07-18,-0.2597547492961464
2018-07-19,-0.2550885400521198
2018-07-20,-0.26147580058712183
2018-07-23,-0.25176235100004796
2018-07-24,-0.25815313213954083
2018-07-25,-0.24880878956877917
2018-07-26,-0.24223217474029546
2018-07-27,-0.23474190820821716
2018-07-30,-0.23768373113885977
2018-07-31,-0.247010785123848
2018-08-01,-0.2479356731511585
2018-08-02,-0.3024656806361845
2018-08-03,-0.2990649575782778
2018-08-06,-0.2901481833462727
2018-08-07,-0.3250965733637391
2018-08-08,-0.3149188186891757
2018-08-09,-0.301004556055523
2018-08-10,-0.3062664432317417
2018-08-13,-0.30752076117948757
2018-08-14,-0.32319940400241276
2018-08-15,-0.3288832905637502
2018-08-16,-0.3300003914546634
2018-08-17,-0.3434476604490103
2018-08-20,-0.3443513480199043
2018-08-21,-0.33731815561710365
2018-08-22,-0.3249703191427603
2018-08-23,-0.3182132195941725
2018-08-24,-0.31424026532372773
2018-08-27,-0.3057985847928124
2018-08-28,-0.29967394320420915
2018-08-29,-0.3131342200543993
2018-08-30,-0.31438202196180354
2018-08-31,-0.3196488300315923
2018-09-04,-0.3376136379589785
2018-09-05,-0.3346681040456895
2018-09-06,-0.32790178830599237
2018-09-07,-0.3080934894957357
2018-09-10,-0.3337003082205502
2018-09-11,-0.32897903604869627
2018-09-12,-0.3479678900455613
2018-09-13,-0.34292744353162374
2018-09-14,-0.34328805964000053
2018-09-17,-0.3458613430513746
2018-09-18,-0.3383670560264841
2018-09-19,-0.3535186264238729
2018-09-20,-0.3595389210750948
2018-09-21,-0.3637590257855122
2018-09-24,-0.3616509978721414
2018-09-25,-0.3597914070260957
2018-09-26,-0.37071379763705925
2018-09-27,-0.3680388508104131
2018-09-28,-0.30803385707637454
2018-10-01,-0.2586505822089097
2018-10-02,-0.26646952760548426
2018-10-03,-0.2743642795233129
2018-10-04,-0.28091347220118257
2018-10-05,-0.29417633436447665
2018-10-08,-0.3041295065360692
2018-10-09,-0.2868683616218919
2018-10-10,-0.26823406057486376
2018-10-11,-0.25910363144073056
2018-10-12,-0.2674800862204554
2018-10-15,-0.2497781883229555
2018-10-16,-0.24182029888777978
2018-10-17,-0.24416497208232135
2018-10-18,-0.24959079762356073
2018-10-19,-0.23896456709188696
2018-10-22,-0.2409785796885091
2018-10-23,-0.30631152083468594
2018-10-24,-0.33361672076609794
2018-10-25,-0.34997281135096525
2018-10-26,-0.3187832446094926
2018-10-29,-0.29294464914857343
2018-10-30,-0.25492636877287056
2018-10-31,-0.24893718058488157
2018-11-01,-0.25450868673444227
2018-11-02,-0.24675146273529236
2018-11-05,-0.24667961790541826
2018-11-06,-0.24576761245608036
2018-11-07,-0.24281188771443651
2018-11-08,-0.22548916025036347
2018-11-09,-0.2258737571036663
2018-11-12,-0.21671582167694836
2018-11-13,-0.22809350015596552
2018-11-14,-0.218028534444892
2018-11-15,-0.22330903607452324
2018-11-16,-0.3031479764732201
2018-11-19,-0.3440782968938991
2018-11-20,-0.32864255078707694
2018-11-21,-0.3294780811834561
2018-11-23,-0.31657032374158256
2018-11-26,-0.3147852056078929
2018-11-27,-0.31829571406643964
2018-11-28,-0.3284425859995732
2018-11-29,-0.32956360373867555
2018-11-30,-0.32606081311530866
2018-12-03,-0.3323348981226061
2018-12-04,-0.3057859354287855
2018-12-06,-0.30512793340167377
2018-12-07,-0.2866335580795262
2018-12-10,-0.2897069010397051
2018-12-11,-0.30022157591129306
2018-12-12,-0.3024430825857861
2018-12-13,-0.29265873771625606
2018-12-14,-0.2973004501555062
2018-12-17,-0.30704586744240026
2018-12-18,-0.2879928554222746
2018-12-19,-0.30412310575748935
2018-12-20,-0.2943494719171369
2018-12-21,-0.3136996528864723
2018-12-24,-0.2940593222289999
2018-12-26,-0.314040341034748
2018-12-27,-0.3085530997865452
2018-12-28,-0.3214745729430929
2018-12-31,-0.3206995813444017
2019-01-02,-0.35106081385055177
2019-01-03,-0.34167671738438987
2019-01-04,-0.34374929204608295
2019-01-07,-0.3432990463156028
2019-01-08,-0.3347888033167219
2019-01-09,-0.3317517782735223
2019-01-10,-0.33186469078770864
2019-01-11,-0.32583055888900925
2019-01-14,-0.34231438683729265
2019-01-15,-0.3312117423966897
2019-01-16,-0.3272992662948361
2019-01-17,-0.3325463656811024
2019-01-18,-0.278061428743943
2019-01-22,-0.2928991542225129
2019-01-23,-0.2782581585923716
2019-01-24,-0.26249931428954576
2019-01-25,-0.2641293800667559
2019-01-28,-0.3140999177338911
2019-01-29,-0.33128444646452637
2019-01-30,-0.3293440273939999
2019-01-31,-0.3118826688477264
2019-02-01,-0.31538189323575205
2019-02-04,-0.30562754286655014
2019-02-05,-0.31313730580722265
2019-02-06,-0.3018010469508092
2019-02-07,-0.3038219492074503
2019-02-08,-0.30017207392946277
2019-02-11,-0.31222298851505204
2019-02-12,-0.300004310540399
2019-02-13,-0.29200760595304875
2019-02-14,-0.2831123919710359
2019-02-15,-0.2814127247156646
2019-02-19,-0.2804623074528563
2019-02-20,-0.27239541495801944
2019-02-21,-0.26514601242386615
2019-02-22,-0.26144977107530376
2019-02-25,-0.2677596101152572
2019-02-26,-0.2702679059738611
2019-02-27,-0.2948921678677261
2019-02-28,-0.30292594058990474
2019-03-01,-0.27059096023007123
2019-03-04,-0.2581670985328295
2019-03-05,-0.24736997920398318
2019-03-06,-0.2576194770420105
2019-03-07,-0.2649678837717335
2019-03-08,-0.2715405870518909
2019-03-11,-0.2549039389795654
2019-03-12,-0.24205542634791977
2019-03-13,-0.2352550668490868
2019-03-14,-0.24352887501677545
2019-03-15,-0.21490385554916147
2019-03-18,-0.20839427425229784
2019-03-19,-0.18956158953809055
2019-03-20,-0.20192266053563734
2019-03-21,-0.18068398035766753
2019-03-22,-0.18084724244664785
2019-03-25,-0.18303768712153978
2019-03-26,-0.1872741179390629
2019-03-27,-0.1989216911133438
2019-03-28,-0.20271505190622163
2019-03-29,-0.19930946731990762
2019-04-01,-0.1924722226967408
2019-04-02,-0.19868621358534921
2019-04-03,-0.20264395916303346
2019-04-04,-0.23470781322566892
2019-04-05,-0.2299281907787778
2019-04-08,-0.23411295255989795
2019-04-09,-0.23028510662842272
2019-04-10,-0.2308027251821837
2019-04-11,-0.2403103071278111
2019-04-12,-0.23829296811573097
2019-04-15,-0.22951085882203726
2019-04-16,-0.2267352298012797
2019-04-17,-0.22784406194132634
2019-04-18,-0.22296809043870114
2019-04-22,-0.2423502128033329
2019-04-23,-0.24516148466710375
2019-04-24,-0.25360562195079106
2019-04-25,-0.24633189666030497
2019-04-26,-0.24510760947476984
2019-04-29,-0.25262126406256236
2019-04-30,-0.24488457726920954
2019-05-01,-0.2515720973449007
2019-05-02,-0.241050897803761
2019-05-03,-0.22371724928324277
2019-05-06,-0.2164868090419797
2019-05-07,-0.21453113668531376
2019-05-08,-0.21988842044242896
2019-05-09,-0.21613813038217589
2019-05-10,-0.2169678038860835
2019-05-13,-0.21330880402691632
2019-05-14,-0.21303732782891194
2019-05-15,-0.20767784887157836
2019-05-16,-0.21545290433892483
2019-05-17,-0.23618782010696815
2019-05-20,-0.23475068861527904
2019-05-21,-0.24361286421645378
2019-05-22,-0.2594005084224249
2019-05-23,-0.242234823800623
2019-05-24,-0.24605764687043985
2019-05-28,-0.245174489272735
2019-05-29,-0.23501269798685165
2019-05-30,-0.23534160326892017
2019-05-31,-0.23160085778828554
2019-06-03,-0.2396613001933675
2019-06-04,-0.2347530080343051
2019-06-05,-0.2242230415018076
2019-06-06,-0.21260657159958696
2019-06-07,-0.22012731877657832
2019-06-10,-0.21201281765689461
2019-06-11,-0.21040800054519027
2019-06-12,-0.21273794822324377
2019-06-13,-0.20951700558865138
2019-06-14,-0.19800437363590084
2019-06-17,-0.18014530015173125
2019-06-18,-0.20296415599809348
2019-06-19,-0.20050968305441064
2019-06-20,-0.21515962901153896
2019-06-21,-0.20519499744581382
2019-06-24,-0.20434303481039928
2019-06-25,-0.20818578762917772
2019-06-26,-0.22937776269627252
2019-06-27,-0.23274447898213968
2019-06-28,-0.23405030199999843
2019-07-01,-0.23217915425508762
2019-07-02,-0.23723893691237297
2019-07-03,-0.22127161024887831
2019-07-05,-0.21818948124627358
2019-07-08,-0.21545350573438837
2019-07-09,-0.2162401511006723
2019-07-10,-0.20795639333773697
2019-07-11,-0.22381353730040088
2019-07-12,-0.21637399400036827
2019-07-15,-0.20216832137705953
2019-07-16,-0.20345873032016548
2019-07-17,-0.20586170127496328
2019-07-18,-0.20895395747237577
2019-07-19,-0.19770090357888004
2019-07-22,-0.20849456795865662
2019-07-23,-0.21156937245037766
2019-07-24,-0.21111596008586742
2019-07-25,-0.25317270848682705
2019-07-26,-0.24863273713893475
2019-07-29,-0.26187716431723784
2019-07-30,-0.2707696974924072
2019-07-31,-0.25815866216557104
2019-08-01,-0.261747016051771
2019-08-02,-0.2525887151591416
2019-08-05,-0.23813072323212414
2019-08-06,-0.23793959162439637
2019-08-07,-0.2374566800149136
2019-08-08,-0.24023724367491184
2019-08-09,-0.23573987614683156
2019-08-12,-0.23871339712279172
2019-08-13,-0.2402720081549291
2019-08-14,-0.25064765990483207
2019-08-15,-0.25411352652282637
2019-08-16,-0.2737105725116076
2019-08-19,-0.2879023299113508
2019-08-20,-0.2833909232846066
2019-08-21,-0.29849277616861225
2019-08-22,-0.29697333305523343
2019-08-23,-0.2988684369363076
2019-08-26,-0.298323999818083
2019-08-27,-0.3045969202737605
2019-08-28,-0.3016190805355604
2019-08-29,-0.3041591931177532
2019-08-30,-0.29912830505523935
2019-09-03,-0.29307845415371625
2019-09-04,-0.30975686439678785
2019-09-05,-0.3015639442702259
2019-09-06,-0.3004332652541828
2019-09-09,-0.2977147006440235
2019-09-10,-0.2972748188873705
2019-09-11,-0.28220506208203455
2019-09-12,-0.2839133036528293
2019-09-13,-0.2803432298415601
2019-09-16,-0.28044576877064986
2019-09-17,-0.27919759987451986
2019-09-18,-0.2789359226870657
2019-09-19,-0.268297403118292
2019-09-20,-0.2683649531206951
2019-09-23,-0.2719441043710693
2019-09-24,-0.2943574108962492
2019-09-25,-0.2973554738344726
2019-09-26,-0.2743210771498218
2019-09-27,-0.26353792556933153
2019-09-30,-0.27036732720005796
2019-10-01,-0.26448979474745793
2019-10-02,-0.26479503038295604
2019-10-03,-0.232368098823437
2019-10-04,-0.2283021293809525
2019-10-07,-0.23383589976679675
2019-10-08,-0.21576406944843562
2019-10-09,-0.2160879530454194
2019-10-10,-0.22080996746758585
2019-10-11,-0.22212905392678906
2019-10-14,-0.20898351076565436
2019-10-15,-0.18992241159984558
2019-10-16,-0.18292789849156454
2019-10-17,-0.17960550507833362
2019-10-18,-0.17949375799477285
2019-10-21,-0.16253311826893702
2019-10-22,-0.16683607926875843
2019-10-23,-0.16648232394357376
2019-10-24,-0.0970417890029589
2019-10-25,-0.07180943142583662
2019-10-28,-0.07751244447682382
2019-10-29,-0.08507493937860056
2019-10-30,-0.08699223868007788
2019-10-31,-0.08269234126383818
2019-11-01,-0.08862919400605784
2019-11-04,-0.1002887673321502
2019-11-05,-0.09875958643589988
2019-11-06,-0.08122779530038615
